filename,composer,type,tracks,4per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\sharp_5.mid,Handel,1,6,384,A,A,4,4,8,96,C#,0,True,False,10.0,37.0,35.0,4.0,57.0,0.0,33.0,2.0,32.0,75.0,0.0,39.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_1_9.mid,Beethoven,1,3,480,Eb,D#,3,4,8,24,A#,0,True,False,12.0,2.0,7.0,9.0,3.0,12.0,6.0,7.0,15.0,3.0,12.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\sharp_6.mid,Handel,1,6,384,A,A,4,4,8,96,A,0,True,False,10.0,78.0,64.0,4.0,78.0,0.0,42.0,4.0,64.0,96.0,0.0,82.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61tlfas_8.mid,Webster,1,4,96,C,C,4,4,8,24,F,0,True,False,58.0,0.0,20.0,0.0,29.0,31.0,0.0,86.0,0.0,11.0,0.0,13.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\sharp_7.mid,Handel,1,6,384,A,F#,4,4,8,96,A,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61tlfas_9.mid,Webster,1,4,96,C,C,4,4,8,24,A,0,True,False,54.0,0.0,18.0,0.0,36.0,43.0,0.0,65.0,1.0,24.0,3.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\stcmarch_0.mid,Handel,1,10,384,D,D,1,4,8,96,D,0,True,False,0.0,68.0,142.0,0.0,49.0,0.0,87.0,46.0,10.0,109.0,0.0,36.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61uts_0.mid,Webster,1,3,96,Bb,F,3,4,8,24,D,0.6254339999999999,True,False,11.0,0.0,28.0,2.0,0.0,10.0,6.0,28.0,0.0,18.0,19.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_2_3.mid,Beethoven,1,3,480,Ab,G#,4,4,8,24,G,0,True,False,39.0,32.0,1.0,61.0,0.0,17.0,1.0,19.0,31.0,8.0,30.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61uts_1.mid,Webster,1,3,96,Bb,G,3,4,8,24,A#,0,True,False,4.0,0.0,55.0,0.0,0.0,0.0,12.0,49.0,0.0,19.0,22.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61uts_2.mid,Webster,1,3,96,Bb,F,3,4,8,24,D,0,True,False,13.0,0.0,62.0,2.0,0.0,10.0,10.0,43.0,0.0,16.0,25.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\stcmarch_3.mid,Handel,1,10,384,D,D,4,4,8,96,C#,0,True,False,4.0,62.0,83.0,4.0,69.0,10.0,116.0,68.0,28.0,105.0,0.0,50.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_2_6.mid,Beethoven,1,3,480,Ab,G#,4,4,8,24,F,0,True,False,35.0,16.0,2.0,87.0,1.0,7.0,0.0,12.0,44.0,3.0,15.0,3.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\stcmarch_4.mid,Handel,1,10,384,D,D,4,4,8,96,D,0,True,False,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_3_0.mid,Beethoven,1,3,480,Eb,D#,4,4,8,24,C,0.44226,True,False,72.0,0.0,27.0,27.0,6.0,27.0,8.0,49.0,23.0,0.0,6.0,37.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_0.mid,Handel,1,3,120,F,F,4,4,8,24,D,0,True,False,16.0,3.0,26.0,0.0,24.0,22.0,3.0,19.0,0.0,25.0,19.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61uts_6.mid,Webster,1,3,96,Bb,F,3,4,8,24,D,0,True,False,13.0,0.0,55.0,2.0,0.0,9.0,10.0,44.0,0.0,16.0,24.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_10.mid,Handel,1,3,120,F,C,3,4,8,24,E,0,True,False,28.0,1.0,14.0,0.0,24.0,11.0,0.0,9.0,5.0,27.0,4.0,12.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw61uts_8.mid,Webster,1,3,96,Bb,G,3,4,8,24,D,0,True,False,3.0,0.0,20.0,0.0,0.0,0.0,3.0,13.0,0.0,4.0,6.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_11.mid,Handel,1,3,120,F,F,3,4,8,24,D,0,True,False,31.0,1.0,15.0,0.0,18.0,21.0,0.0,17.0,0.0,20.0,8.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_12.mid,Handel,1,3,120,F,C,3,4,8,24,B,0,True,False,20.0,3.0,16.0,2.0,21.0,3.0,2.0,20.0,5.0,25.0,13.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_3_4.mid,Beethoven,1,3,480,Eb,D#,4,4,8,24,G#,0,True,False,27.0,0.0,21.0,79.0,0.0,27.0,0.0,25.0,36.0,3.0,39.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_1.mid,Webster,1,7,96,F,F,4,4,8,24,C,0,True,False,100.0,0.0,16.0,0.0,12.0,134.0,1.0,23.0,1.0,57.0,24.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus10_3_5.mid,Beethoven,1,3,480,Eb,D#,4,4,8,24,D,0,True,False,12.0,1.0,31.0,46.0,13.0,18.0,2.0,27.0,29.0,8.0,53.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_2.mid,Webster,1,7,96,F,F,4,4,8,24,C,0,True,False,104.0,0.0,20.0,0.0,7.0,145.0,0.0,20.0,1.0,65.0,35.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_15.mid,Handel,1,3,120,F,C,3,4,8,24,C#,0,True,False,8.0,7.0,23.0,0.0,13.0,12.0,4.0,13.0,0.0,24.0,5.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_16.mid,Handel,1,3,120,F,F,3,4,8,24,G,0,True,False,15.0,6.0,14.0,0.0,16.0,14.0,1.0,13.0,0.0,24.0,10.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_17.mid,Handel,1,3,120,F,F,3,4,8,24,G,0,True,False,14.0,7.0,19.0,0.0,14.0,23.0,0.0,21.0,0.0,22.0,7.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_4.mid,Webster,1,7,96,F,F,4,4,8,24,G,0,True,False,126.0,0.0,17.0,0.0,12.0,151.0,0.0,25.0,1.0,67.0,32.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_5.mid,Webster,1,7,96,F,F,4,4,8,24,F,0,True,False,72.0,0.0,19.0,0.0,9.0,104.0,1.0,23.0,1.0,51.0,27.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_0.mid,Beethoven,1,3,480,Bb,A#,4,4,8,24,A#,0,True,False,22.0,4.0,45.0,27.0,5.0,45.0,1.0,18.0,5.0,22.0,77.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_6.mid,Webster,1,7,96,F,F,4,4,8,24,C,0,True,False,135.0,0.0,17.0,0.0,12.0,177.0,0.0,24.0,1.0,71.0,32.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_1.mid,Beethoven,1,3,480,Bb,F,4,4,8,24,C,0,True,False,81.0,9.0,29.0,6.0,51.0,76.0,7.0,29.0,16.0,37.0,19.0,16.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_10.mid,Beethoven,1,3,480,Bb,G#,4,4,8,24,C#,0,True,False,34.0,41.0,12.0,36.0,10.0,32.0,4.0,44.0,17.0,16.0,42.0,12.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_11.mid,Beethoven,1,3,480,Bb,G#,4,4,8,24,D#,0,True,False,55.0,22.0,4.0,51.0,20.0,41.0,14.0,31.0,2.0,53.0,31.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_23.mid,Handel,1,3,120,F,F,3,4,8,24,A,0,True,False,7.0,8.0,26.0,0.0,20.0,23.0,1.0,18.0,0.0,27.0,8.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_12.mid,Beethoven,1,3,480,Bb,A#,4,4,8,24,D#,0,True,False,23.0,3.0,47.0,29.0,5.0,49.0,0.0,17.0,3.0,23.0,79.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62ag_9.mid,Webster,1,7,96,F,F,4,4,8,24,G,0,True,False,13.0,0.0,5.0,0.0,1.0,9.0,0.0,6.0,0.0,4.0,9.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_25.mid,Handel,1,3,120,F,F,3,4,8,24,A,0,True,False,9.0,8.0,26.0,0.0,14.0,23.0,0.0,16.0,0.0,27.0,11.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62cb_1.mid,Webster,1,4,96,E,E,4,4,8,24,B,0,True,False,2.0,37.0,0.0,20.0,68.0,0.0,30.0,1.0,38.0,29.0,4.0,65.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_26.mid,Handel,1,3,120,F,F,3,4,8,24,E,0,True,False,6.0,5.0,28.0,0.0,22.0,26.0,0.0,13.0,0.0,32.0,9.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62cb_2.mid,Webster,1,4,96,E,D,7,8,8,12,B,0,True,False,0.0,11.0,0.0,7.0,144.0,0.0,12.0,7.0,13.0,14.0,0.0,53.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_27.mid,Handel,1,3,120,F,F,3,4,8,24,A,0,True,False,7.0,6.0,36.0,0.0,27.0,28.0,2.0,20.0,0.0,30.0,7.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_28.mid,Handel,1,3,120,F,F,9,8,8,12,A,0,True,False,10.0,8.0,25.0,0.0,21.0,16.0,5.0,28.0,0.0,34.0,12.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_2.mid,Beethoven,1,3,480,Bb,F,4,4,8,24,G,0,True,False,27.0,9.0,30.0,0.0,37.0,40.0,0.0,32.0,10.0,42.0,27.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_29.mid,Handel,1,3,120,F,F,9,8,8,12,A,0,True,False,11.0,8.0,31.0,0.0,23.0,24.0,3.0,28.0,0.0,35.0,9.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_3.mid,Beethoven,1,3,480,Bb,F,4,4,8,24,F,0,True,False,50.0,10.0,16.0,0.0,37.0,148.0,8.0,22.0,2.0,41.0,42.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_3.mid,Handel,1,3,120,F,F,3,4,8,24,A,0,True,False,9.0,7.0,25.0,0.0,26.0,29.0,0.0,27.0,0.0,19.0,10.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_4.mid,Beethoven,1,3,480,Bb,A#,4,4,8,24,A#,0,True,False,31.0,2.0,41.0,27.0,13.0,54.0,0.0,26.0,3.0,30.0,82.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_30.mid,Handel,1,3,120,F,F,3,4,8,24,F,0,True,False,19.0,12.0,32.0,0.0,26.0,31.0,0.0,31.0,0.0,34.0,13.0,7.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62cb_7.mid,Webster,1,4,96,E,E,4,4,8,24,B,0,True,False,0.0,0.0,0.0,10.0,30.0,0.0,9.0,0.0,18.0,6.0,0.0,33.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_31.mid,Handel,1,3,120,F,F,3,4,8,24,A,0,True,False,12.0,14.0,48.0,0.0,29.0,32.0,0.0,25.0,0.0,37.0,19.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_32.mid,Handel,1,3,120,F,F,3,4,8,24,F,0,True,False,2.0,5.0,43.0,0.0,16.0,24.0,0.0,9.0,0.0,42.0,14.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_1.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_8.mid,Handel,1,3,120,F,F,3,4,8,24,F,0,True,False,16.0,4.0,17.0,0.0,19.0,29.0,0.0,24.0,0.0,16.0,8.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_2.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_1_9.mid,Beethoven,1,3,480,Bb,A#,4,4,8,24,G,0,True,False,25.0,9.0,108.0,17.0,12.0,16.0,13.0,33.0,9.0,18.0,23.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_3.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_7.mid,Handel,1,3,120,F,C,4,4,8,24,G,0,True,False,50.0,8.0,30.0,0.0,70.0,44.0,0.0,38.0,8.0,51.0,11.0,25.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_4.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_2_1.mid,Beethoven,1,3,480,Eb,A#,9,8,8,12,D#,0,True,False,37.0,10.0,50.0,48.0,10.0,40.0,4.0,55.0,3.0,34.0,91.0,11.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\suite_dm_9.mid,Handel,1,3,120,F,F,4,4,8,24,G,0,True,False,23.0,7.0,29.0,0.0,28.0,31.0,0.0,26.0,0.0,34.0,14.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_5.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_2_2.mid,Beethoven,1,3,480,Eb,D#,9,8,8,12,D,0,True,False,43.0,29.0,44.0,90.0,11.0,77.0,32.0,71.0,47.0,13.0,91.0,40.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62futrb_6.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,True,False,39.0,2.0,79.0,46.0,0.0,101.0,2.0,37.0,0.0,17.0,162.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_2_3.mid,Beethoven,1,3,480,Eb,D#,9,8,8,12,B,0,True,False,24.0,7.0,32.0,73.0,8.0,42.0,15.0,56.0,64.0,4.0,89.0,16.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\thesoft_2.mid,Handel,1,8,384,D,D,3,4,8,96,E,0,True,False,0.0,57.0,97.0,0.0,66.0,0.0,56.0,44.0,0.0,56.0,0.0,35.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_0.mid,Beethoven,1,3,480,Bb,A#,3,4,8,24,D,0,True,False,21.0,4.0,27.0,23.0,4.0,32.0,2.0,16.0,0.0,24.0,24.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\thesoft_3.mid,Handel,1,8,384,D,D,3,4,8,96,F#,0,True,False,0.0,22.0,34.0,7.0,44.0,0.0,36.0,30.0,0.0,25.0,2.0,22.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\thesoft_4.mid,Handel,1,8,384,D,D,3,4,8,96,D,0,True,False,0.0,65.0,67.0,0.0,69.0,0.0,62.0,24.0,3.0,4.0,20.0,67.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_2.mid,Beethoven,1,3,480,Bb,A#,3,4,8,24,A#,0,True,False,16.0,10.0,52.0,26.0,0.0,27.0,14.0,31.0,11.0,28.0,51.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\thesoft_5.mid,Handel,1,8,384,D,D,3,4,8,96,B,0,True,False,0.0,33.0,50.0,5.0,43.0,0.0,43.0,15.0,7.0,16.0,23.0,85.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_3.mid,Beethoven,1,3,480,Bb,A#,3,4,8,24,A#,0,True,False,25.0,5.0,38.0,21.0,2.0,35.0,7.0,28.0,0.0,36.0,46.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\thesoft_6.mid,Handel,1,8,384,D,D,3,4,8,96,G,0,True,False,0.0,40.0,32.0,0.0,29.0,0.0,43.0,20.0,3.0,7.0,15.0,64.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_4.mid,Beethoven,1,3,480,Bb,F,3,4,8,24,F#,0,True,False,21.0,17.0,58.0,16.0,16.0,24.0,13.0,36.0,7.0,36.0,28.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 1mov_0.mid,Handel,1,4,384,A,A,4,4,8,96,C#,0,True,False,3.0,96.0,36.0,23.0,91.0,7.0,73.0,1.0,74.0,97.0,3.0,69.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_5.mid,Beethoven,1,3,480,Bb,A#,3,4,8,24,G,0,True,False,31.0,2.0,45.0,24.0,5.0,16.0,15.0,51.0,9.0,27.0,43.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62hb-rdr_5.mid,Webster,1,3,96,C,C,4,4,8,24,C,0,True,False,13.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_3_6.mid,Beethoven,1,3,480,Bb,A#,3,4,8,24,A#,0,True,False,20.0,10.0,46.0,28.0,2.0,22.0,13.0,25.0,11.0,24.0,34.0,12.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 2-3movs_0.mid,Handel,1,4,384,A,A,4,4,8,96,A,0,True,False,0.0,43.0,30.0,12.0,60.0,2.0,42.0,15.0,36.0,59.0,3.0,50.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62hb_0.mid,Webster,1,11,96,C,C,4,4,8,24,G,0.4829544166666666,True,False,170.0,2.0,65.0,11.0,57.0,57.0,57.0,121.0,0.0,31.0,18.0,22.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_4_0.mid,Beethoven,1,3,480,Bb,A#,2,4,8,24,F,0,True,False,28.0,4.0,27.0,24.0,2.0,83.0,6.0,18.0,3.0,23.0,33.0,7.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 2-3movs_2.mid,Handel,1,4,384,A,A,4,4,8,96,A,0,True,False,0.0,61.0,53.0,8.0,83.0,0.0,47.0,6.0,43.0,75.0,3.0,71.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62hb_2.mid,Webster,1,11,96,C,C,4,4,8,24,C,0,True,False,229.0,3.0,57.0,58.0,78.0,77.0,33.0,138.0,0.0,32.0,10.0,20.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_4_10.mid,Beethoven,1,3,480,Bb,A#,2,4,8,24,D,0,True,False,34.0,6.0,35.0,29.0,5.0,66.0,4.0,19.0,5.0,34.0,31.0,13.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 4mov_0.mid,Handel,1,7,384,A,E,6,4,8,96,E,0,True,False,0.0,46.0,21.0,29.0,101.0,0.0,46.0,0.0,57.0,77.0,0.0,80.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_4_11.mid,Beethoven,1,3,480,Bb,A#,2,4,8,24,C#,0,True,False,32.0,10.0,47.0,34.0,7.0,57.0,3.0,21.0,18.0,31.0,68.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 4mov_1.mid,Handel,1,7,384,A,E,6,4,8,96,E,0,True,False,0.0,46.0,21.0,29.0,101.0,0.0,46.0,0.0,57.0,77.0,0.0,80.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62hb_4.mid,Webster,1,11,96,C,C,4,4,8,24,G,0,True,False,250.0,2.0,57.0,88.0,87.0,79.0,11.0,162.0,0.0,29.0,2.0,26.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 4mov_2.mid,Handel,1,7,384,C,A,6,4,8,96,B,0,True,False,1.0,74.0,57.0,12.0,52.0,17.0,62.0,8.0,44.0,62.0,0.0,64.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_4_3.mid,Beethoven,1,3,480,Bb,A#,2,4,8,24,A#,0,True,False,30.0,4.0,30.0,26.0,2.0,84.0,5.0,15.0,3.0,28.0,33.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Handel\Trio Sonata 4mov_4.mid,Handel,1,7,384,C,A,6,4,8,96,C#,0,True,False,0.0,35.0,27.0,0.0,49.0,0.0,19.0,0.0,24.0,56.0,0.0,31.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Beethoven\beethoven_opus22_4_4.mid,Beethoven,1,3,480,Bb,G#,2,4,8,24,F#,0,True,False,76.0,33.0,11.0,17.0,28.0,99.0,7.0,39.0,34.0,14.0,65.0,9.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Webster\jpw62hb_7.mid,Webster,1,11,96,C,C,4,4,8,24,C,0,True,False,187.0,3.0,64.0,2.0,56.0,59.0,78.0,128.0,0.0,30.0,25.0,21.0
